phase,signature,dataset,model_type,width_factor,depth,poison_ratio,poison_type,alpha,data_ordering,aggregator,batch_size,mean_test_acc,std_test_acc,mean_test_loss,std_test_loss,mean_val_acc,std_val_acc,mean_val_loss,std_val_loss,num_parameters,best_epoch,seed
exp1_vary_width,cifar10|lr|1|4|0.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,4,0.0,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.3026699546813965,0.0,0.1008,0.0,2.354884721374512,0.0,3107,0,42
exp1_vary_width,cifar10|lr|1|4|0.25|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,4,0.25,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.303251386642456,0.0,0.1014,0.0,2.302712562561035,0.0,3107,6,42
exp1_vary_width,cifar10|lr|1|4|0.25|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,4,0.25,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.303362443161011,0.0,0.1014,0.0,2.302728183746338,0.0,3107,6,42
exp1_vary_width,mnist|cnn|16|16|0.75|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,16,16,0.75,label_flip,100.0,shuffle,fedavg,128,0.5443,0.0,1.7178578163146974,0.0,0.646,0.0,1.8805176239013672,0.0,35642,29,42
exp1_vary_width,mnist|cnn|16|16|0.75|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,16,16,0.75,random_noise,100.0,shuffle,fedavg,128,0.1032,0.0,2.3178717433929443,0.0,0.1153333333333333,0.0,2.319728447596232,0.0,35642,5,42
exp1_vary_width,cifar10|lr|1|4|0.5|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,4,0.5,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.303331494140625,0.0,0.1014,0.0,2.302718655014038,0.0,3107,6,42
exp1_vary_width,mnist|cnn|16|16|0.8125|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,16,16,0.8125,label_flip,100.0,shuffle,fedavg,128,0.1032,0.0,2.317863681411743,0.0,0.0976666666666666,0.0,2.339499396642049,0.0,35642,3,42
exp1_vary_width,mnist|cnn|16|16|0.8125|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,16,16,0.8125,random_noise,100.0,shuffle,fedavg,128,0.1032,0.0,2.3178806880950926,0.0,0.1085,0.0,2.3410595703125,0.0,35642,5,42
exp1_vary_width,cifar10|lr|1|4|0.5|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,4,0.5,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.303522165679932,0.0,0.1014,0.0,2.3028822563171385,0.0,3107,7,42
exp1_vary_width,mnist|cnn|16|16|0.875|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,16,16,0.875,label_flip,100.0,shuffle,fedavg,128,0.1032,0.0,2.317863681411743,0.0,0.0976666666666666,0.0,2.339499396642049,0.0,35642,3,42
exp1_vary_width,mnist|cnn|16|16|0.875|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,16,16,0.875,random_noise,100.0,shuffle,fedavg,128,0.1032,0.0,2.3178806880950926,0.0,0.1085,0.0,2.3410595703125,0.0,35642,5,42
exp1_vary_width,cifar10|lr|1|4|0.75|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,4,0.75,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3032378589630125,0.0,0.1014,0.0,2.303024822998047,0.0,3107,4,42
exp1_vary_width,mnist|cnn|16|16|0.9375|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,16,16,0.9375,label_flip,100.0,shuffle,fedavg,128,0.1032,0.0,2.317865984725952,0.0,0.0958333333333333,0.0,2.32069192314148,0.0,35642,0,42
exp1_vary_width,mnist|cnn|16|16|0.9375|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,16,16,0.9375,random_noise,100.0,shuffle,fedavg,128,0.1032,0.0,2.3178869102478026,0.0,0.0986666666666666,0.0,2.342407606124878,0.0,35642,4,42
exp1_vary_width,cifar10|lr|1|4|0.75|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,4,0.75,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.303442498016357,0.0,0.1014,0.0,2.302978285980225,0.0,3107,6,42
exp1_vary_width,mnist|cnn|16|16|1.0|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,16,16,1.0,label_flip,100.0,shuffle,fedavg,128,0.1032,0.0,2.317866381835937,0.0,0.1101666666666666,0.0,2.354508092880249,0.0,35642,5,42
exp1_vary_width,mnist|cnn|16|16|1.0|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,16,16,1.0,random_noise,100.0,shuffle,fedavg,128,0.1032,0.0,2.31789842376709,0.0,0.1048333333333333,0.0,2.3447445850372315,0.0,35642,4,42
exp1_vary_width,cifar10|lr|1|4|0.8125|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,4,0.8125,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.303105823135376,0.0,0.1014,0.0,2.302600555801392,0.0,3107,6,42
exp1_vary_width,cifar10|lr|1|4|0.8125|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,4,0.8125,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.303338698196411,0.0,0.1024,0.0,2.302812260055542,0.0,3107,6,42
exp1_vary_width,mnist|cnn|4|1|0.0|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,4,1,0.0,label_flip,100.0,shuffle,fedavg,128,0.9761,0.0,0.0723086968634277,0.0,0.9736666666666668,0.0,0.0952277211348215,0.0,31418,28,42
exp1_vary_width,cifar10|lr|1|4|0.875|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,4,0.875,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.303105823135376,0.0,0.1014,0.0,2.302600555801392,0.0,3107,6,42
exp1_vary_width,mnist|cnn|4|1|0.0|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,4,1,0.0,random_noise,100.0,shuffle,fedavg,128,0.9761,0.0,0.0723086968634277,0.0,0.9736666666666668,0.0,0.0952277211348215,0.0,31418,28,42
exp1_vary_width,cifar10|lr|1|4|0.875|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,4,0.875,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.303338698196411,0.0,0.1024,0.0,2.302812260055542,0.0,3107,6,42
exp1_vary_width,mnist|cnn|4|1|0.25|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,4,1,0.25,label_flip,100.0,shuffle,fedavg,128,0.8998,0.0,0.3713140820026397,0.0,0.918,0.0,0.4212471948464711,0.0,31418,4,42
exp1_vary_width,mnist|cnn|4|1|0.25|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,4,1,0.25,random_noise,100.0,shuffle,fedavg,128,0.9446,0.0,0.2607956024646759,0.0,0.9486666666666668,0.0,0.2929798216025034,0.0,31418,9,42
exp1_vary_width,cifar10|lr|1|4|0.9375|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,4,0.9375,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3030709812164307,0.0,0.1014,0.0,2.3026923221588134,0.0,3107,5,42
exp1_vary_width,mnist|cnn|4|1|0.5|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,4,1,0.5,label_flip,100.0,shuffle,fedavg,128,0.8891,0.0,0.6282173186779022,0.0,0.9043333333333332,0.0,0.8197341883977254,0.0,31418,4,42
exp1_vary_width,mnist|cnn|4|1|0.5|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,4,1,0.5,random_noise,100.0,shuffle,fedavg,128,0.8863,0.0,0.6105756781101227,0.0,0.9076666666666666,0.0,0.7522745790481568,0.0,31418,4,42
exp1_vary_width,cifar10|lr|1|4|0.9375|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,4,0.9375,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.3034083290100096,0.0,0.1028,0.0,2.302974242401123,0.0,3107,5,42
exp1_vary_width,mnist|cnn|4|1|0.75|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,4,1,0.75,label_flip,100.0,shuffle,fedavg,128,0.8702,0.0,1.0802717768669128,0.0,0.8853333333333333,0.0,1.2662784016927084,0.0,31418,2,42
exp1_vary_width,mnist|cnn|4|1|0.75|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,4,1,0.75,random_noise,100.0,shuffle,fedavg,128,0.8746,0.0,1.062713607406616,0.0,0.8725,0.0,1.2641226313908895,0.0,31418,2,42
exp1_vary_width,mnist|cnn|4|1|0.8125|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,4,1,0.8125,label_flip,100.0,shuffle,fedavg,128,0.8319,0.0,1.417681392288208,0.0,0.8528333333333333,0.0,1.5609921280543009,0.0,31418,2,42
exp1_vary_width,cifar10|lr|1|4|1.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,4,1.0,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3026815773010254,0.0,0.1028,0.0,2.302539610290528,0.0,3107,6,42
exp1_vary_width,mnist|cnn|4|1|0.8125|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,4,1,0.8125,random_noise,100.0,shuffle,fedavg,128,0.8329,0.0,1.4130012565612793,0.0,0.8478333333333333,0.0,1.4817247435251872,0.0,31418,1,42
exp1_vary_width,mnist|cnn|4|1|0.875|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,4,1,0.875,label_flip,100.0,shuffle,fedavg,128,0.8319,0.0,1.417681392288208,0.0,0.8528333333333333,0.0,1.5609921280543009,0.0,31418,2,42
exp1_vary_width,cifar10|lr|1|4|1.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,4,1.0,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.3029102973937987,0.0,0.1028,0.0,2.3026351055145264,0.0,3107,6,42
exp1_vary_width,mnist|cnn|4|1|0.875|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,4,1,0.875,random_noise,100.0,shuffle,fedavg,128,0.8329,0.0,1.4130012565612793,0.0,0.8478333333333333,0.0,1.4817247435251872,0.0,31418,1,42
exp1_vary_width,mnist|cnn|4|1|0.9375|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,4,1,0.9375,label_flip,100.0,shuffle,fedavg,128,0.6086,0.0,1.8351950120925904,0.0,0.7528333333333334,0.0,1.849075524965922,0.0,31418,1,42
exp1_vary_width,cifar10|lr|1|16|0.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,16,0.0,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.341661149597168,0.0,0.0976,0.0,2.3437519523620605,0.0,3155,0,42
exp1_vary_width,mnist|cnn|4|1|0.9375|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,4,1,0.9375,random_noise,100.0,shuffle,fedavg,128,0.6172,0.0,1.838968986320496,0.0,0.7621666666666667,0.0,1.9097718861897783,0.0,31418,2,42
exp1_vary_width,mnist|cnn|4|1|1.0|label_flip|100.0|shuffle|fedavg|128|42,mnist,cnn,4,1,1.0,label_flip,100.0,shuffle,fedavg,128,0.1269,0.0,2.309246172714233,0.0,0.1228333333333333,0.0,2.31087069829305,0.0,31418,3,42
exp1_vary_width,cifar10|lr|1|16|0.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,16,0.0,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.341661149597168,0.0,0.0976,0.0,2.3437519523620605,0.0,3155,0,42
exp1_vary_width,mnist|cnn|4|1|1.0|random_noise|100.0|shuffle|fedavg|128|42,mnist,cnn,4,1,1.0,random_noise,100.0,shuffle,fedavg,128,0.078,0.0,2.305193172454834,0.0,0.1103333333333333,0.0,2.315745776494344,0.0,31418,0,42
exp1_vary_width,cifar10|lr|1|16|0.25|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,16,0.25,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.341187910079956,0.0,0.0976,0.0,2.343192858886719,0.0,3155,0,42
exp1_vary_width,cifar10|lr|16|64|0.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,16,64,0.0,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3264587574005127,0.0,0.1072,0.0,2.346301383972168,0.0,68522,2,42
exp1_vary_width,cifar10|lr|1|16|0.25|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,16,0.25,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.340382600402832,0.0,0.0976,0.0,2.34237324104309,0.0,3155,0,42
exp1_vary_width,cifar10|lr|1|16|0.5|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,16,0.5,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.341035372161865,0.0,0.0976,0.0,2.343007495880127,0.0,3155,0,42
exp1_vary_width,cifar10|lr|16|64|0.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,16,64,0.0,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.3264587574005127,0.0,0.1072,0.0,2.346301383972168,0.0,68522,2,42
exp1_vary_width,cifar10|lr|1|16|0.5|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,16,0.5,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.340873859024048,0.0,0.0976,0.0,2.342924151992798,0.0,3155,0,42
exp1_vary_width,cifar10|lr|16|64|0.25|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,16,64,0.25,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3264758922576902,0.0,0.1108,0.0,2.3579381759643554,0.0,68522,2,42
exp1_vary_width,cifar10|lr|1|16|0.75|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,16,0.75,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3408579540252688,0.0,0.0976,0.0,2.342852397537232,0.0,3155,0,42
exp1_vary_width,cifar10|lr|16|64|0.25|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,16,64,0.25,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.3264322357177734,0.0,0.1064,0.0,2.3469099266052247,0.0,68522,1,42
exp1_vary_width,cifar10|lr|1|16|0.75|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,16,0.75,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.340935531234741,0.0,0.0976,0.0,2.343001356506348,0.0,3155,0,42
exp1_vary_width,cifar10|lr|1|16|0.8125|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,16,0.8125,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3417042625427245,0.0,0.0976,0.0,2.3437117546081545,0.0,3155,0,42
exp1_vary_width,cifar10|lr|16|64|0.5|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,16,64,0.5,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.326476006317139,0.0,0.1064,0.0,2.3468797870635987,0.0,68522,1,42
exp1_vary_width,cifar10|lr|1|16|0.8125|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,16,0.8125,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.341336283111572,0.0,0.0976,0.0,2.3433807006835936,0.0,3155,0,42
exp1_vary_width,cifar10|lr|16|64|0.5|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,16,64,0.5,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.3264324417114257,0.0,0.1074,0.0,2.373321071243286,0.0,68522,3,42
exp1_vary_width,cifar10|lr|1|16|0.875|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,16,0.875,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3417042625427245,0.0,0.0976,0.0,2.3437117546081545,0.0,3155,0,42
exp1_vary_width,cifar10|lr|16|64|0.75|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,16,64,0.75,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.326453242492676,0.0,0.1064,0.0,2.346766497039795,0.0,68522,1,42
exp1_vary_width,cifar10|lr|1|16|0.875|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,16,0.875,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.341336283111572,0.0,0.0976,0.0,2.3433807006835936,0.0,3155,0,42
exp1_vary_width,cifar10|lr|16|64|0.75|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,16,64,0.75,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.3264372844696046,0.0,0.1064,0.0,2.346840140533448,0.0,68522,1,42
exp1_vary_width,cifar10|lr|1|16|0.9375|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,16,0.9375,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.341350337219238,0.0,0.0976,0.0,2.3434015674591064,0.0,3155,0,42
exp1_vary_width,cifar10|lr|1|16|0.9375|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,16,0.9375,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.341051501464844,0.0,0.0976,0.0,2.343106827545166,0.0,3155,0,42
exp1_vary_width,cifar10|lr|16|64|0.8125|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,16,64,0.8125,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.326449099731445,0.0,0.108,0.0,2.3681525985717773,0.0,68522,3,42
exp1_vary_width,cifar10|lr|1|16|1.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,1,16,1.0,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.341539469909668,0.0,0.0976,0.0,2.343555911254883,0.0,3155,0,42
exp1_vary_width,cifar10|lr|16|64|0.8125|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,16,64,0.8125,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.3264446563720704,0.0,0.1064,0.0,2.3467992332458496,0.0,68522,1,42
exp1_vary_width,cifar10|lr|1|16|1.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,1,16,1.0,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.3409935234069823,0.0,0.0976,0.0,2.3430038719177246,0.0,3155,0,42
exp1_vary_width,cifar10|lr|16|64|0.875|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,16,64,0.875,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.326449099731445,0.0,0.108,0.0,2.3681525985717773,0.0,68522,3,42
exp1_vary_width,cifar10|lr|16|64|0.875|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,16,64,0.875,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.3264446563720704,0.0,0.1064,0.0,2.3467992332458496,0.0,68522,1,42
exp1_vary_width,cifar10|lr|16|64|0.9375|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,16,64,0.9375,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.326452837753296,0.0,0.1096,0.0,2.4133880882263186,0.0,68522,5,42
exp1_vary_width,mnist|lr|4|1|0.0|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,4,1,0.0,label_flip,100.0,shuffle,fedavg,128,0.7936,0.0,0.675695689535141,0.0,0.7928333333333333,0.0,0.7090111400286356,0.0,3198,34,42
exp1_vary_width,cifar10|lr|16|64|0.9375|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,16,64,0.9375,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.326447173690796,0.0,0.1064,0.0,2.3469085037231445,0.0,68522,1,42
exp1_vary_width,cifar10|lr|16|64|1.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,16,64,1.0,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.3264438827514646,0.0,0.11,0.0,2.3949277309417725,0.0,68522,4,42
exp1_vary_width,cifar10|lr|16|64|1.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,16,64,1.0,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.3264503379821777,0.0,0.1064,0.0,2.346914475631714,0.0,68522,1,42
exp1_vary_width,mnist|lr|4|1|0.0|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,4,1,0.0,random_noise,100.0,shuffle,fedavg,128,0.7936,0.0,0.675695689535141,0.0,0.7928333333333333,0.0,0.7090111400286356,0.0,3198,34,42
exp1_vary_width,mnist|lr|64|4|0.0|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,4,0.0,label_flip,100.0,shuffle,fedavg,128,0.976,0.0,0.076719819393754,0.0,0.974,0.0,0.0866664547026157,0.0,63882,39,42
exp1_vary_width,mnist|lr|4|1|0.25|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,4,1,0.25,label_flip,100.0,shuffle,fedavg,128,0.7688,0.0,0.8053122406005859,0.0,0.773,0.0,0.8328658420244853,0.0,3198,30,42
exp1_vary_width,mnist|lr|64|4|0.0|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,4,0.0,random_noise,100.0,shuffle,fedavg,128,0.976,0.0,0.076719819393754,0.0,0.974,0.0,0.0866664547026157,0.0,63882,39,42
exp1_vary_width,mnist|lr|64|4|0.25|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,4,0.25,label_flip,100.0,shuffle,fedavg,128,0.9568,0.0,0.2621872380495071,0.0,0.9523333333333334,0.0,0.2740001378059387,0.0,63882,13,42
exp1_vary_width,mnist|lr|4|1|0.25|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,4,1,0.25,random_noise,100.0,shuffle,fedavg,128,0.7858,0.0,0.8002630298614501,0.0,0.7831666666666667,0.0,0.8276142773628234,0.0,3198,26,42
exp1_vary_width,mnist|lr|4|1|0.5|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,4,1,0.5,label_flip,100.0,shuffle,fedavg,128,0.1772,0.0,2.319982144546509,0.0,0.2093333333333333,0.0,5.859890997568766,0.0,3198,5,42
exp1_vary_width,mnist|lr|64|4|0.25|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,4,0.25,random_noise,100.0,shuffle,fedavg,128,0.9466,0.0,0.2891422734498978,0.0,0.9433333333333334,0.0,0.3225614802042643,0.0,63882,17,42
exp1_vary_width,mnist|lr|4|1|0.5|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,4,1,0.5,random_noise,100.0,shuffle,fedavg,128,0.1926,0.0,2.141065019607544,0.0,0.2098333333333333,0.0,5.802149196624756,0.0,3198,5,42
exp1_vary_width,mnist|lr|64|4|0.5|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,4,0.5,label_flip,100.0,shuffle,fedavg,128,0.9232,0.0,0.5246183438777924,0.0,0.93,0.0,0.561943164507548,0.0,63882,21,42
exp1_vary_width,mnist|lr|4|1|0.75|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,4,1,0.75,label_flip,100.0,shuffle,fedavg,128,0.5673,0.0,1.7002296493530271,0.0,0.5811666666666667,0.0,1.7110614573160807,0.0,3198,25,42
exp1_vary_width,mnist|lr|64|4|0.5|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,4,0.5,random_noise,100.0,shuffle,fedavg,128,0.9345,0.0,0.5689540804386138,0.0,0.9313333333333332,0.0,0.5789291092554728,0.0,63882,24,42
exp1_vary_width,mnist|lr|64|4|0.75|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,4,0.75,label_flip,100.0,shuffle,fedavg,128,0.818,0.0,1.390117100906372,0.0,0.8093333333333333,0.0,1.408483890215556,0.0,63882,14,42
exp1_vary_width,mnist|lr|64|4|0.75|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,4,0.75,random_noise,100.0,shuffle,fedavg,128,0.7871,0.0,1.471082458114624,0.0,0.781,0.0,1.4819576648076376,0.0,63882,7,42
exp1_vary_width,mnist|lr|4|1|0.75|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,4,1,0.75,random_noise,100.0,shuffle,fedavg,128,0.5734,0.0,1.6717614587783811,0.0,0.581,0.0,1.716073674201965,0.0,3198,29,42
exp1_vary_width,mnist|lr|64|4|0.8125|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,4,0.8125,label_flip,100.0,shuffle,fedavg,128,0.6335,0.0,1.7468762266159057,0.0,0.6771666666666667,0.0,1.785235141436259,0.0,63882,8,42
exp1_vary_width,mnist|lr|64|4|0.8125|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,4,0.8125,random_noise,100.0,shuffle,fedavg,128,0.7758,0.0,1.6066875312805176,0.0,0.7803333333333333,0.0,1.637987741470337,0.0,63882,17,42
exp1_vary_width,mnist|lr|4|1|0.8125|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,4,1,0.8125,label_flip,100.0,shuffle,fedavg,128,0.5632,0.0,1.8409931646347049,0.0,0.5681666666666667,0.0,1.85167693678538,0.0,3198,33,42
exp1_vary_width,mnist|lr|64|4|0.875|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,4,0.875,label_flip,100.0,shuffle,fedavg,128,0.6335,0.0,1.7468762266159057,0.0,0.6771666666666667,0.0,1.785235141436259,0.0,63882,8,42
exp1_vary_width,mnist|lr|64|4|0.875|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,4,0.875,random_noise,100.0,shuffle,fedavg,128,0.7758,0.0,1.6066875312805176,0.0,0.7803333333333333,0.0,1.637987741470337,0.0,63882,17,42
exp1_vary_width,mnist|lr|64|4|0.9375|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,4,0.9375,label_flip,100.0,shuffle,fedavg,128,0.6521,0.0,1.9430339317321776,0.0,0.6471666666666667,0.0,1.9469909181594849,0.0,63882,13,42
exp1_vary_width,mnist|lr|4|1|0.8125|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,4,1,0.8125,random_noise,100.0,shuffle,fedavg,128,0.4739,0.0,1.87127439403534,0.0,0.4883333333333333,0.0,1.882345499356588,0.0,3198,35,42
exp1_vary_width,mnist|lr|64|4|0.9375|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,4,0.9375,random_noise,100.0,shuffle,fedavg,128,0.6799,0.0,1.890248380279541,0.0,0.6781666666666667,0.0,1.8950532156626383,0.0,63882,19,42
exp1_vary_width,mnist|lr|64|4|1.0|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,64,4,1.0,label_flip,100.0,shuffle,fedavg,128,0.1101,0.0,2.288846734237671,0.0,0.1256666666666666,0.0,2.3416873798370363,0.0,63882,2,42
exp1_vary_width,mnist|lr|4|1|0.875|label_flip|100.0|shuffle|fedavg|128|42,mnist,lr,4,1,0.875,label_flip,100.0,shuffle,fedavg,128,0.5632,0.0,1.8409931646347049,0.0,0.5681666666666667,0.0,1.85167693678538,0.0,3198,33,42
exp1_vary_width,mnist|lr|64|4|1.0|random_noise|100.0|shuffle|fedavg|128|42,mnist,lr,64,4,1.0,random_noise,100.0,shuffle,fedavg,128,0.0914,0.0,2.325223734283447,0.0,0.1088333333333333,0.0,2.351048016230265,0.0,63882,4,42
exp1_vary_width,cifar10|lr|16|16|0.0|label_flip|100.0|shuffle|fedavg|128|42,cifar10,lr,16,16,0.0,label_flip,100.0,shuffle,fedavg,128,0.1,0.0,2.319420946121216,0.0,0.1086,0.0,2.349600876617432,0.0,53930,3,42
exp1_vary_width,cifar10|lr|16|16|0.0|random_noise|100.0|shuffle|fedavg|128|42,cifar10,lr,16,16,0.0,random_noise,100.0,shuffle,fedavg,128,0.1,0.0,2.319420946121216,0.0,0.1086,0.0,2.349600876617432,0.0,53930,3,42
